name,display_phone,rating,price,categories,long,lat,location.display_address
Pleasure Bar and Restaurant,(412) 682-9603,3.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",-79.94869,40.46172,"['4729 Liberty Ave', 'Pittsburgh, PA 15224']"
Edgar's Best Tacos,(412) 849-8864,4.5,$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",-79.977913,40.455585,"['108 S 19th St', 'Pittsburgh, PA 15222']"
Wheelhouse,(412) 231-7777,3.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",-80.022159,40.447203,"['777 Casino Dr', 'Pittsburgh, PA 15212']"
My Dogz on the Run,(412) 557-1744,5.0,,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",-79.9843468889594,40.4510382248821,"['Four Gateway Ctr', 'Pittsburgh, PA 15222']"
Coal Hill Steakhouse at Grandview Saloon,(412) 431-1400,2.0,$$$,"[{'alias': 'steak', 'title': 'Steakhouses'}]",-80.0185165405273,40.4381637573242,"['1212 Grandview Ave', 'Pittsburgh, PA 15211']"
Peppi's,(412) 562-0125,4.0,$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.98565,40.45023,"['1721 Penn Ave', 'Pittsburgh, PA 15222']"
Merante Brothers Italian American Market,(412) 261-4943,5.0,,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",-79.984258,40.438156,"['6 Marion St', 'Pittsburgh, PA 15219']"
Guapo,(412) 517-6400,5.0,,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'bars', 'title': 'Bars'}]",-80.006036,40.451519,"[""200 Children's Way"", 'Pittsburgh, PA 15212']"
Mad Mex - Waterworks,(412) 408-3850,3.0,$$,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]",-79.88553,40.4881,"['1041 Freeport Rd', 'Pittsburgh, PA 15238']"
Rico's Restaurant,(412) 931-1989,3.5,$$$,"[{'alias': 'italian', 'title': 'Italian'}]",-80.000658,40.514962,"['1 Rico Ln', 'Pittsburgh, PA 15237']"
Carson Street Deli & Craft Beer Bar,(412) 381-5335,4.5,$$,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.98308,40.42893,"['1507 E Carson St', 'Pittsburgh, PA 15203']"
Franktuary,(412) 586-7224,3.5,$,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",-79.96398,40.467054,"['3810 Butler St', 'Lower Lawrenceville, PA 15201']"
Lulu's Noodles,(412) 687-7777,3.0,$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",-79.94904,40.44514,"['400 S Craig St', 'Pittsburgh, PA 15213']"
SoFresh,(412) 586-7240,4.5,,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",-80.003261,40.439379,"['5 Ppg Pl', 'Ste 100', 'Pittsburgh, PA 15222']"
Sumi's Cakery,(412) 422-2253,4.5,$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'desserts', 'title': 'Desserts'}]",-79.92289,40.4331,"['2119 Murray Ave', 'Pittsburgh, PA 15217']"
Elevation Restaurant,(412) 338-2200,3.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",-79.99803,40.44139,"['535 Smithfield St', 'Fl 25', 'Pittsburgh, PA 15222']"
Dad's Pub & Grub,(412) 727-2437,4.5,,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'pizza', 'title': 'Pizza'}]",-79.874795,40.428938,"['1050 Brinton Rd', 'Pittsburgh, PA 15221']"
Cafe io,(412) 440-0414,4.0,$$,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.049919128418,40.3889198303223,"['300 Beverly Rd', 'Pittsburgh, PA 15216']"
Hyundai Club at PNC Park,(412) 325-4612,4.0,$$$$,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.00503,40.4476,"['115 Federal St', 'Pittsburgh, PA 15212']"
El Lugar,(412) 517-6400,4.0,,"[{'alias': 'mexican', 'title': 'Mexican'}]",-80.00648,40.45205,"[""200 Children's Way"", 'Federal Galley', 'Pittsburgh, PA 15212']"
Hough's,(412) 586-5944,4.0,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-79.9403305053711,40.4262619018555,"['563 Greenfield Ave', 'Pittsburgh, PA 15207']"
Babylon Cuisine,(412) 742-4286,4.5,,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",-79.92807,40.42001,"['4371 Murray Ave', 'Pittsburgh, PA 15217']"
Vincent's of Green Tree,(412) 921-8811,3.0,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",-80.0501069553832,40.4210420362253,"['333 Mansfield Ave', 'Pittsburgh, PA 15220']"
Waffallonia,(412) 521-4902,4.5,$,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",-79.92283,40.43769,"['1709 Murray Ave', 'Pittsburgh, PA 15217']"
Lin's Asian Fusion,(412) 251-0228,3.5,$$,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",-79.97682,40.4283,"['2018 E Carson St', 'Pittsburgh, PA 15203']"
Badamo's Pizza,(412) 231-1001,4.5,$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",-80.0065898300499,40.4558035303933,"['1106 Federal St', 'Pittsburgh, PA 15212']"
Stinky's Bar & Grill,(412) 224-4301,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.95778,40.47774,"['4901 Hatfield St', 'Pittsburgh, PA 15201']"
Lombardozzi's Restaurant,(412) 682-5785,3.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",-79.9474312,40.4606265,"['4786 Liberty Ave', 'Pittsburgh, PA 15224']"
The Alcove,(412) 458-0075,4.5,$$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",-80.0406498659631,40.4266685096849,"['875 Greentree Rd', 'Ste 106 Bldg 4', 'Pittsburgh, PA 15220']"
Redbeard's Sports Bar & Grill,(412) 431-3730,3.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",-80.0072307,40.4305935,"['201 Shiloh St', 'Pittsburgh, PA 15211']"
Village Tavern and Trattoria,(412) 458-0417,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-80.0337334702607,40.441158001788,"['424 S Main St', 'Pittsburgh, PA 15220']"
Stack'd Burgers - Shadyside,(412) 204-7023,3.5,$$,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.93142,40.455722,"['5741 Ellsworth Ave', 'Pittsburgh, PA 15232']"
Sree's Foods,(412) 860-9181,4.0,$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.99687,40.44303,"['701 Smithfield St', 'Pittsburgh, PA 15222']"
NaKa EndZone BBQ,(412) 875-5522,5.0,,"[{'alias': 'bbq', 'title': 'Barbeque'}]",-80.054655,40.438094,"['1310 Crafton Blvd', 'Pittsburgh, PA 15205']"
Sapporo Japanese Steakhouse,(412) 920-2988,4.0,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",-80.0909106,40.4400036,"['4260 Steubenville Pike', 'Pittsburgh, PA 15205']"
Rocks Landing Bar & Grille,(412) 875-5809,4.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",-80.05891,40.4651,"['506 Chartiers Ave', 'McKees Rocks, PA 15136']"
P&G's Pamela's Diner,(412) 683-4066,4.0,$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9575342,40.4413058,"['3703 Forbes Ave', 'Pittsburgh, PA 15213']"
Pad thai noodle,(412) 622-0243,3.0,,"[{'alias': 'thai', 'title': 'Thai'}]",-79.951316,40.451284,"['256 N Craig St', 'Pittsburgh, PA 15213']"
Storms Restaurant & Byob,(412) 714-4014,4.0,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-79.9943587,40.3494174,"['5001 Curry Rd', 'Pittsburgh, PA 15236']"
Sushi Fuku,(412) 687-3858,4.0,$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",-79.95734,40.44166,"['120 Oakland Ave', 'Pittsburgh, PA 15213']"
Palmyra Mediterrean Cuisine,(412) 690-2340,4.0,$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",-80.00046,40.43691,"['10 Smithfield St', 'Pittsburgh, PA 15222']"
Mad Noodles,(412) 251-0558,3.5,$$,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",-79.97688,40.4288,"['2017 E Carson St', 'Pittsburgh, PA 15203']"
Silk Road Gourmet Chinese,(412) 881-7788,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.0020897817535,40.3591070735614,"['5301 Grove Rd', 'Ste 1', 'Pittsburgh, PA 15236']"
Ollie’s Gastropub,(412) 338-2200,4.0,,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",-79.99803,40.44139,"['535 Smithfield St', 'Fl 25', 'Pittsburgh, PA 15222']"
TMD Holdings,(412) 621-6287,3.5,$$$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",-79.95342,40.45554,"['461 Melwood Ave', 'Pittsburgh, PA 15213']"
Frenchi's Deli & Market,(412) 687-1105,4.5,$,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'grocery', 'title': 'Grocery'}]",-79.952632182828,40.4372028387951,"['449 Atwood St', 'Pittsburgh, PA 15213']"
Flavors Famous Street Food,(412) 761-3663,4.5,,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",-80.031492,40.475842,"['3231 Brighton Rd', 'Pittsburgh, PA 15212']"
The Enrico Biscotti,(412) 281-2602,4.0,$$,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",-79.98323,40.45131,"['2022 Penn Ave', 'Pittsburgh, PA 15222']"
Don's Diner,(412) 761-5883,5.0,$,"[{'alias': 'diners', 'title': 'Diners'}]",-80.037313,40.4716476,"['1729 Eckert St', 'Pittsburgh, PA 15212']"
Homerun  Harry's Sports Bar & Grille,(412) 594-7337,4.0,$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.0014994605722,40.4311959534699,"['4 E Station Sq Dr', 'Unit 4', 'Pittsburgh, PA 15219']"
Local Bar + Kitchen,(412) 308-5183,3.0,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9828,40.429,"['1515 E Carson St', 'Pittsburgh, PA 15203']"
Kelly's Bar & Lounge,(412) 363-6012,3.5,$$,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9244865083206,40.4599920866432,"['6012 Penn Cir S', 'Pittsburgh, PA 15206']"
De Fer Coffee & Tea,(412) 209-2226,4.5,$$,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",-79.9844576619308,40.4517992694527,"['2002 Smallman St', 'Pittsburgh, PA 15222']"
Christos Mediterranean Grille,(412) 261-6442,3.5,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",-80.0022544158648,40.4432466658259,"['130 6th St', 'Pittsburgh, PA 15222']"
Nakama,(412) 381-6000,3.0,$$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",-79.98222,40.42898,"['1611 E Carson St', 'Pittsburgh, PA 15203']"
Chef Rabbi,(412) 512-8108,5.0,,"[{'alias': 'kosher', 'title': 'Kosher'}]",-79.9234553339885,40.4355621724757,"['Pittsburgh, PA']"
McFadden's Saloon,(412) 322-3470,2.5,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.00756,40.44637,"['211 N Shore Dr', 'Pittsburgh, PA 15212']"
Deli On North Avenue,(412) 322-3354,4.5,$,"[{'alias': 'delis', 'title': 'Delis'}]",-80.00642,40.4557,"['4 E North Ave', 'Pittsburgh, PA 15212']"
Crust Almighty,(412) 481-6262,4.0,,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.96790997684,40.4255694465318,"['46 S 27th St', 'Pittsburgh, PA 15203']"
Taco Diablo,(412) 440-0417,3.5,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-80.0498645380139,40.3887934617278,"['297 Beverly Rd', 'Pittsburgh, PA 15216']"
Ichiban Hibachi Steakhouse,(412) 781-7600,3.5,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-79.8861237,40.487236,"['983 Freeport Rd', 'Pittsburgh, PA 15238']"
Silky's Pub,(412) 683-6141,3.5,$$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.94227,40.45827,"['5135 Liberty Ave', 'Pittsburgh, PA 15224']"
Bitter Ends Luncheonette,(412) 450-0229,4.5,$$,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.95034,40.46257,"['4613 Liberty Ave', 'Pittsburgh, PA 15224']"
Mineo's Pizza House,(412) 521-2053,3.5,$$,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.9232,40.43286,"['2128 Murray Ave', 'Pittsburgh, PA 15217']"
Hokkaido Seafood Buffet,(412) 421-1422,3.0,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",-79.924143279002,40.415471086358,"['4612 Browns Hill Rd', 'Pittsburgh, PA 15217']"
Rose Tea Cafe,(412) 421-2238,3.5,$$,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",-79.9201099,40.43791,"['5874 Forbes Ave', 'Pittsburgh, PA 15217']"
Prince of India,(412) 687-0888,3.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}]",-79.9585952758789,40.4416275024414,"['3614 5th Ave', 'Pittsburgh, PA 15213']"
The Garden Cafe,(412) 392-4879,5.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.001427,40.442649,"['600 Penn Ave', 'Heinz Hall', 'Pittsburgh, PA 15222']"
Abby's,(412) 225-6497,4.0,,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-79.97157,40.44497,"['2408 Reed St', 'Pittsburgh, PA 15219']"
Modern Cafe,(412) 321-4550,4.0,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pubs', 'title': 'Pubs'}]",-80.0163849270439,40.4521369710481,"['862 Western Ave', 'Pittsburgh, PA 15233']"
LongHorn Steakhouse,(412) 476-8195,3.0,$$,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",-79.918819,40.404148,"['410 W Waterfront Dr', 'West Homestead, PA 15120']"
Over Eden,(412) 785-7825,3.5,,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.96276,40.46947,"['177 40th St', 'Pittsburgh, PA 15201']"
Souper Bowl,(412) 471-0216,3.5,$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.99137,40.43873,"['910 5th Ave', 'Pittsburgh, PA 15219']"
Triangle Bar & Grill,(412) 271-9885,4.5,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",-79.88794,40.41757,"['2122 Monongahela Ave', 'Pittsburgh, PA 15218']"
Nightmare On Forbes Street,,3.5,,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",-80.0011786947319,40.4405391480542,"['268 Forbes Ave', 'Pittsburgh, PA 15222']"
Sushi Too,(412) 687-6746,3.0,$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",-79.93416,40.45077,"['5432 Walnut St', 'Pittsburgh, PA 15232']"
Layali Cuisine,,5.0,,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.97922,40.45467,"['2533 Penn Ave', 'Pittsburgh, PA 15222']"
Reyna Foods,(412) 261-2606,4.0,$,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mexican', 'title': 'Mexican'}]",-79.983356,40.451743,"['2031 Penn Ave', 'Pittsburgh, PA 15222']"
hanadi's,(412) 501-6968,5.0,,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'pizza', 'title': 'Pizza'}]",-79.84861,40.41824,"['2147 Ardmore Blvd', 'Pittsburgh, PA 15221']"
The Cheesecake Factory,(412) 358-9730,3.0,$$,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.0087394,40.5445585,"['1000 Ross Park Mall Dr', 'Ross Township, PA 15237']"
Kickback Pinball Cafe,(412) 621-2794,4.5,$,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'cafes', 'title': 'Cafes'}]",-79.9598367,40.4712221,"['4326 Butler St', 'Pittsburgh, PA 15201']"
Nancettas Ristorante,(412) 781-2220,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-79.87816,40.48777,"['1200 Old Freeport Rd', 'Pittsburgh, PA 15238']"
Red Dragon,(412) 361-8888,3.5,,"[{'alias': 'chinese', 'title': 'Chinese'}]",-79.92469,40.4585,"['213 S Highland Ave', 'Pittsburgh, PA 15206']"
Waffles INCaffeinated - Pittsburgh,(412) 290-7801,4.0,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'waffles', 'title': 'Waffles'}]",-79.9972624,40.4395614,"['456 5th Ave', 'Pittsburgh, PA 15219']"
Squirrel Hill Cafe,(412) 521-3327,4.0,$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-79.92267,40.43791,"['5802 Forbes Ave', 'Pittsburgh, PA 15217']"
Eggs & Moore,(412) 863-7288,4.5,,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9733,40.41698,"['2332 Arlington Ave', 'Pittsburgh, PA 15210']"
Maenam Thai Restaurant,(412) 828-8424,5.0,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-79.86136,40.49353,"['330 Freeport Rd', 'Blawnox, PA 15238']"
Red Lobster,(412) 367-2998,3.0,$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.004151,40.519217,"['4766 McKnight Rd', 'Pittsburgh, PA 15237']"
Salonika Gyros,(412) 261-4770,4.0,$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",-80.00219,40.44329,"['133 6th St', 'Pittsburgh, PA 15222']"
SoFresh,(412) 404-2980,4.5,,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wraps', 'title': 'Wraps'}]",-79.9250618288361,40.4590422,"['177 S Highland Ave', 'Ste A-101', 'Pittsburgh, PA 15206']"
El Paso Mexican Grill,(412) 409-2155,4.0,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-80.05189,40.3494,"['1778 North Highland Rd', 'Pittsburgh, PA 15241']"
Carbonara's Restaurant,(412) 341-4011,3.5,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",-80.03697,40.36797,"['250 Mount Lebanon Blvd', 'Pittsburgh, PA 15234']"
KaFair Cafe,,5.0,$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",-79.92543,40.48551,"['1806 Chislett St', 'Pittsburgh, PA 15206']"
Jolina's Mediterranean Cuisine,(412) 341-3333,4.5,$$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",-80.01725,40.39224,"['1011 Brookline Blvd', 'Pittsburgh, PA 15226']"
Oxford Market,(412) 224-2988,4.5,$$,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'bars', 'title': 'Bars'}]",-79.99861,40.438,"['301 Grant St', 'Plaza Level', 'Pittsburgh, PA 15219']"
Ephesus Pizza,(412) 552-9020,4.0,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",-80.00229,40.43998,"['219 Fourth Ave', 'Pittsburgh, PA 15222']"
Pho Kim 88,(412) 531-8268,4.0,$$,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",-80.0290145874023,40.3603668212891,"['4100 Library Rd', 'Pittsburgh, PA 15234']"
New Dumpling And Sushi House,(412) 422-4178,3.5,$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",-79.92337,40.4326099,"['2138 Murray Ave', 'Pittsburgh, PA 15217']"
Mattress Factory Cafe,(412) 231-3169,4.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.012309,40.456982,"['500 Sampsonia Way', 'Pittsburgh, PA 15212']"
Slice On Broadway,(412) 325-4485,4.0,$$,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-80.0041389720016,40.447106899224,"['115 Federal St', 'Pittsburgh, PA 15212']"
Mayfly Market and Deli,(412) 322-1300,4.5,,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}]",-80.00958,40.45724,"['1327 Arch St', 'Pittsburgh, PA 15212']"
I Tea Cafe,(412) 688-8330,3.0,$$,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",-79.93422,40.45219,"['709 Bellefonte St', 'Pittsburgh, PA 15232']"
Aladdin's Eatery,(412) 344-1111,4.0,$$,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegan', 'title': 'Vegan'}]",-80.0442885177365,40.3818982581921,"['630 Washington Rd', 'Pittsburgh, PA 15228']"
Big Shot Bob's House of Wings - South Side,(412) 381-7468,4.0,$$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.98428,40.42862,"['1324 E Carson St', 'Pittsburgh, PA 15203']"
Island Spice Carribean Restaurant,,5.0,,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",-80.0845353,40.3971544,"['1150 Washington Ave', 'Carnegie, PA 15106']"
Sharp Edge Bistro,(412) 338-2437,3.0,,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.99716,40.44379,"['922 Penn Ave', 'Pittsburgh, PA 15222']"
The Café Carnegie,(412) 622-3225,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-79.94884,40.44341,"['4400 Forbes Ave', 'Pittsburgh, PA 15213']"
Deli on Butler Street,(412) 682-6866,4.5,$,"[{'alias': 'delis', 'title': 'Delis'}]",-79.960889,40.46967,"['4110 Butler St', 'Pittsburgh, PA 15201']"
Mike & Tony's Gyros,(412) 431-2299,4.0,$,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.9835802,40.42874,"['1414 E Carson St', 'Pittsburgh, PA 15203']"
Geppetto Cafe,(412) 709-6399,4.5,$$,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.961,40.4701499,"['4121 Butler St', 'Pittsburgh, PA 15201']"
Los Cabos Mexican Restaurant,(412) 251-5105,3.5,$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-79.95458,40.46554,"['4108-10 Penn Ave', 'Pittsburgh, PA 15224']"
Aspendo's Turkish Kebab House,(412) 561-2330,4.5,,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'turkish', 'title': 'Turkish'}]",-80.043969,40.381336,"['663 Washington Rd', 'Pittsburgh, PA 15228']"
