,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
490,e1UamnCdP9DdJRF6kOk80g,tmd-holdings-pittsburgh,TMD Holdings,https://s3-media1.fl.yelpcdn.com/bphoto/0lYKrl9JYV8rh-tHY0YcdQ/o.jpg,False,https://www.yelp.com/biz/tmd-holdings-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,5,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,[],$$$$,+14126216287,(412) 621-6287,2487.634807439192,40.45554,-79.95342,461 Melwood Ave,,,Pittsburgh,15213,US,PA,"['461 Melwood Ave', 'Pittsburgh, PA 15213']"
491,RC8NJlX3X2Eo240PU5zJWA,pleasure-bar-and-restaurant-pittsburgh,Pleasure Bar and Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/FISL_N8KsLqI6l275uG6-w/o.jpg,False,https://www.yelp.com/biz/pleasure-bar-and-restaurant-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,100,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,['delivery'],$$,+14126829603,(412) 682-9603,3195.0266207366635,40.46172,-79.94869,4729 Liberty Ave,,,Pittsburgh,15224,US,PA,"['4729 Liberty Ave', 'Pittsburgh, PA 15224']"
492,EobGI95vy49iYGPord4Ckw,guapo-pittsburgh,Guapo,https://s3-media2.fl.yelpcdn.com/bphoto/0LwZuOyswf3RZSWI3TnOtg/o.jpg,False,https://www.yelp.com/biz/guapo-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,4,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'bars', 'title': 'Bars'}]",5.0,[],,+14125176400,(412) 517-6400,2403.317460452288,40.451519,-80.006036,200 Children's Way,,,Pittsburgh,15212,US,PA,"[""200 Children's Way"", 'Pittsburgh, PA 15212']"
493,64Pj9JV8jPOizCKpFI7Y2g,el-lugar-pittsburgh-2,El Lugar,https://s3-media2.fl.yelpcdn.com/bphoto/KbZpEzkcWqxHFN1l3BHExg/o.jpg,False,https://www.yelp.com/biz/el-lugar-pittsburgh-2?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,9,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",,+14125176400,(412) 517-6400,2403.194481488857,40.45205,-80.00648,200 Children's Way,,Federal Galley,Pittsburgh,15212,US,PA,"[""200 Children's Way"", 'Federal Galley', 'Pittsburgh, PA 15212']"
494,juu7S1nP5eirbeJ8-rfguw,bravo-cucina-italiana-west-homestead,BRAVO! Cucina Italiana,https://s3-media2.fl.yelpcdn.com/bphoto/rwbRs-JxUueNieAbWEgOlA/o.jpg,False,https://www.yelp.com/biz/bravo-cucina-italiana-west-homestead?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,143,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['delivery', 'pickup']",$$,+14124611444,(412) 461-1444,6734.843283726823,40.4068186,-79.9169862,250 W Bridge St,,,West Homestead,15120,US,PA,"['250 W Bridge St', 'West Homestead, PA 15120']"
495,4tJiL2mHKO-erM6xoZji9Q,cafe-milano-pittsburgh,Cafe Milano,https://s3-media3.fl.yelpcdn.com/bphoto/C5IW0DzZzARSY6gYnjQfdA/o.jpg,False,https://www.yelp.com/biz/cafe-milano-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,79,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,['delivery'],$$,+14122813131,(412) 281-3131,2000.985502328688,40.4431,-80.00263,134 6th St,,,Pittsburgh,15222,US,PA,"['134 6th St', 'Pittsburgh, PA 15222']"
496,-httBl6DSZiUtDX4SQWtag,the-enrico-biscotti-pittsburgh,The Enrico Biscotti,https://s3-media1.fl.yelpcdn.com/bphoto/Y6gUehBLqeGTCrQCYbvQCQ/o.jpg,False,https://www.yelp.com/biz/the-enrico-biscotti-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,177,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",$$,+14122812602,(412) 281-2602,813.4322276111989,40.45131,-79.98323,2022 Penn Ave,,,Pittsburgh,15222,US,PA,"['2022 Penn Ave', 'Pittsburgh, PA 15222']"
497,BrORoLCE5zVY6ekUb6omNA,mad-noodles-pittsburgh,Mad Noodles,https://s3-media2.fl.yelpcdn.com/bphoto/WRPBYp5caNHe4ebBfyJdtw/o.jpg,False,https://www.yelp.com/biz/mad-noodles-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,101,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"['delivery', 'pickup']",$$,+14122510558,(412) 251-0558,1783.7153752035856,40.4288,-79.97688,2017 E Carson St,,,Pittsburgh,15203,US,PA,"['2017 E Carson St', 'Pittsburgh, PA 15203']"
498,jFs8pmCWB6n0LWzddOwI1g,walnut-grill-fox-chapel-pittsburgh,Walnut Grill -Fox Chapel,https://s3-media2.fl.yelpcdn.com/bphoto/BevAo413SJCzemGWKaAenw/o.jpg,False,https://www.yelp.com/biz/walnut-grill-fox-chapel-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,110,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,['delivery'],$$,+14127824768,(412) 782-4768,8976.168870740366,40.487069266442,-79.8888003011257,911 Freeport Rd,,,Pittsburgh,15238,US,PA,"['911 Freeport Rd', 'Pittsburgh, PA 15238']"
499,zR8n9zX3AMcksUI641DjfQ,deli-on-north-avenue-pittsburgh,Deli On North Avenue,https://s3-media1.fl.yelpcdn.com/bphoto/8jMjsn_63U2A59PeDcgX0w/o.jpg,False,https://www.yelp.com/biz/deli-on-north-avenue-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,35,"[{'alias': 'delis', 'title': 'Delis'}]",4.5,"['delivery', 'pickup']",$,+14123223354,(412) 322-3354,2618.0236820529963,40.4557,-80.00642,4 E North Ave,,,Pittsburgh,15212,US,PA,"['4 E North Ave', 'Pittsburgh, PA 15212']"
500,h1fOnj8ofEmKM7U9JdCcGw,prince-of-india-pittsburgh,Prince of India,https://s3-media2.fl.yelpcdn.com/bphoto/X-mugE26w8rtLUiLlM72Mg/o.jpg,False,https://www.yelp.com/biz/prince-of-india-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,130,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"['delivery', 'pickup']",$$,+14126870888,(412) 687-0888,1767.5893782965895,40.4416275024414,-79.9585952758789,3614 5th Ave,,,Pittsburgh,15213,US,PA,"['3614 5th Ave', 'Pittsburgh, PA 15213']"
501,d32-RVnOHd2IT_8rW4VyYQ,layali-cuisine-pittsburgh,Layali Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/R-G5_qG1RrN83HoHbwr5hQ/o.jpg,False,https://www.yelp.com/biz/layali-cuisine-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,1,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,"['delivery', 'pickup']",,,,1099.8003103261826,40.45467,-79.97922,2533 Penn Ave,,,Pittsburgh,15222,US,PA,"['2533 Penn Ave', 'Pittsburgh, PA 15222']"
502,1POxn1NDKlH7kvWQqmP6Yw,crust-almighty-pittsburgh,Crust Almighty,https://s3-media4.fl.yelpcdn.com/bphoto/Y7Dmwmwp3M8M0cf8xjThFA/o.jpg,False,https://www.yelp.com/biz/crust-almighty-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,16,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",,+14124816262,(412) 481-6262,2325.7243581477037,40.4255694465318,-79.96790997684,46 S 27th St,,,Pittsburgh,15203,US,PA,"['46 S 27th St', 'Pittsburgh, PA 15203']"
503,oxZmj2rq9U9smW7a6S2nJA,walters-southern-kitchen-lawrenceville,Walter's Southern Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/kWBhnG65vMjmjoymyGwXUA/o.jpg,False,https://www.yelp.com/biz/walters-southern-kitchen-lawrenceville?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,216,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['delivery', 'pickup']",$$,+14126837474,(412) 683-7474,3518.1168573299,40.47256,-79.95943,4501 Butler St,,,Lawrenceville,15201,US,PA,"['4501 Butler St', 'Lawrenceville, PA 15201']"
504,Ky0X7OLqSeBpvNNf0NjVcg,olive-garden-italian-restaurant-pittsburgh-6,Olive Garden Italian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YDmoIWWhJsG_wtNmbT2nbg/o.jpg,False,https://www.yelp.com/biz/olive-garden-italian-restaurant-pittsburgh-6?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,64,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,[],$$,+14129227200,(412) 922-7200,6274.122299360217,40.41984,-80.045658,971 Greentree Rd,,,Pittsburgh,15220,US,PA,"['971 Greentree Rd', 'Pittsburgh, PA 15220']"
505,gdanW_37FE2eRrGOEYF0PA,baby-loves-tacos-millvale,Baby Loves Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/7mxlOhFRs1tfKmypeTzM8A/o.jpg,False,https://www.yelp.com/biz/baby-loves-tacos-millvale?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,2,"[{'alias': 'tacos', 'title': 'Tacos'}]",5.0,[],,,,4058.760944054449,40.48102,-79.9747,524 Grant Ave,,,Millvale,15209,US,PA,"['524 Grant Ave', 'Millvale, PA 15209']"
506,xjTZe_vgnlnsEUGHfQiOIw,lydias-place-pittsburgh,Lydia's Place,,False,https://www.yelp.com/biz/lydias-place-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,7,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,[],,+14123911013,(412) 391-1013,1364.4644362666156,40.4385185241699,-79.9929656982422,710 5th Ave,Ste 2100,,Pittsburgh,15219,US,PA,"['710 5th Ave', 'Ste 2100', 'Pittsburgh, PA 15219']"
507,DzVv_g6xsLbMh66HtiZK3A,coal-hill-steakhouse-at-grandview-saloon-pittsburgh,Coal Hill Steakhouse at Grandview Saloon,https://s3-media2.fl.yelpcdn.com/bphoto/VCRWZbStzyoQ5sdqdxor4g/o.jpg,False,https://www.yelp.com/biz/coal-hill-steakhouse-at-grandview-saloon-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,65,"[{'alias': 'steak', 'title': 'Steakhouses'}]",2.0,['delivery'],$$$,+14124311400,(412) 431-1400,3416.7315956605166,40.4381637573242,-80.0185165405273,1212 Grandview Ave,,,Pittsburgh,15211,US,PA,"['1212 Grandview Ave', 'Pittsburgh, PA 15211']"
508,Fozo0B-y42EhRMomR0K5vQ,waffallonia-pittsburgh,Waffallonia,https://s3-media3.fl.yelpcdn.com/bphoto/mRwdkt95y-AGVvHXnk75ag/o.jpg,False,https://www.yelp.com/biz/waffallonia-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,307,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,['delivery'],$,+14125214902,(412) 521-4902,4824.062471492272,40.43769,-79.92283,1709 Murray Ave,,,Pittsburgh,15217,US,PA,"['1709 Murray Ave', 'Pittsburgh, PA 15217']"
509,JFkY8zMcD_HLGcFTlxiV2Q,redbeards-sports-bar-and-grill-pittsburgh,Redbeard's Sports Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/P-LZhEIi_Xh3hqelq1KrbA/o.jpg,False,https://www.yelp.com/biz/redbeards-sports-bar-and-grill-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,135,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,['delivery'],$$,+14124313730,(412) 431-3730,2852.4183021159943,40.4305935,-80.0072307,201 Shiloh St,,,Pittsburgh,15211,US,PA,"['201 Shiloh St', 'Pittsburgh, PA 15211']"
510,ukB1l0o0MfPtE5GoUzJnIg,the-garden-cafe-pittsburgh,The Garden Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/toTEPqUfQIrFtPnyrxRoAg/o.jpg,False,https://www.yelp.com/biz/the-garden-cafe-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,6,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,['delivery'],$$,+14123924879,(412) 392-4879,1903.1557400827378,40.442649,-80.001427,600 Penn Ave,,Heinz Hall,Pittsburgh,15222,US,PA,"['600 Penn Ave', 'Heinz Hall', 'Pittsburgh, PA 15222']"
511,6LTV9xxwSlrUzFGWx1A8EQ,salonika-gyros-pittsburgh,Salonika Gyros,https://s3-media3.fl.yelpcdn.com/bphoto/hgu-OqbKstQDpjVFl6I6vw/o.jpg,False,https://www.yelp.com/biz/salonika-gyros-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,80,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",4.0,['pickup'],$,+14122614770,(412) 261-4770,1955.9514728921813,40.44329,-80.00219,133 6th St,,,Pittsburgh,15222,US,PA,"['133 6th St', 'Pittsburgh, PA 15222']"
512,XXsZUNkdGxy_0_Jy4AYLhg,alta-via-blawnox,Alta Via,https://s3-media4.fl.yelpcdn.com/bphoto/J9VAXumKCnvP2hmAlNGEBg/o.jpg,False,https://www.yelp.com/biz/alta-via-blawnox?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,89,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],,,,9499.377400806768,40.488551,-79.88253167,46 Fox Chapel Rd,,,Blawnox,15238,US,PA,"['46 Fox Chapel Rd', 'Blawnox, PA 15238']"
513,LNAI2hGXzAFq_9KFwpdshg,mcfaddens-saloon-pittsburgh,McFadden's Saloon,https://s3-media2.fl.yelpcdn.com/bphoto/W1D74co9jGm1qMmD6D4Uhg/o.jpg,False,https://www.yelp.com/biz/mcfaddens-saloon-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,126,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"['delivery', 'pickup']",$$,+14123223470,(412) 322-3470,2434.5903700039307,40.44637,-80.00756,211 N Shore Dr,,,Pittsburgh,15212,US,PA,"['211 N Shore Dr', 'Pittsburgh, PA 15212']"
514,Apn6Qly16cIUxgB1dYUvjg,dons-diner-pittsburgh,Don's Diner,https://s3-media1.fl.yelpcdn.com/bphoto/NRt268XiELV4Jf84vJimJQ/o.jpg,False,https://www.yelp.com/biz/dons-diner-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,35,"[{'alias': 'diners', 'title': 'Diners'}]",5.0,['delivery'],$,+14127615883,(412) 761-5883,5766.882420007711,40.4716476,-80.037313,1729 Eckert St,,,Pittsburgh,15212,US,PA,"['1729 Eckert St', 'Pittsburgh, PA 15212']"
515,URrpT6jipHmoiJ6ITOPEeQ,elevation-restaurant-pittsburgh,Elevation Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/A_n6kS4-4OnVRGxdYEepeQ/o.jpg,False,https://www.yelp.com/biz/elevation-restaurant-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,20,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.0,[],$$,+14123382200,(412) 338-2200,1640.8998798547836,40.44139,-79.99803,535 Smithfield St,Fl 25,,Pittsburgh,15222,US,PA,"['535 Smithfield St', 'Fl 25', 'Pittsburgh, PA 15222']"
516,X53hPZbw2_HmpcM_KHLddQ,mad-mex-waterworks-pittsburgh-2,Mad Mex - Waterworks,https://s3-media1.fl.yelpcdn.com/bphoto/AyGvAE59c9v-FPBLf5dDWQ/o.jpg,False,https://www.yelp.com/biz/mad-mex-waterworks-pittsburgh-2?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,52,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.0,['delivery'],$$,+14124083850,(412) 408-3850,9291.042319988423,40.4881,-79.88553,1041 Freeport Rd,,,Pittsburgh,15238,US,PA,"['1041 Freeport Rd', 'Pittsburgh, PA 15238']"
517,7pyBqVHSq9uE3aODO_hhTA,souper-bowl-pittsburgh,Souper Bowl,https://s3-media2.fl.yelpcdn.com/bphoto/7z7NqRrb_6vcCOf-uWl-Zg/o.jpg,False,https://www.yelp.com/biz/souper-bowl-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,46,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"['delivery', 'pickup']",$,+14124710216,(412) 471-0216,1234.6491767386676,40.43873,-79.99137,910 5th Ave,,,Pittsburgh,15219,US,PA,"['910 5th Ave', 'Pittsburgh, PA 15219']"
518,Pj0nNvgiNkJkJ3-2_w6Urw,everest-kitchen-pittsburgh-3,Everest Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/yjkrxThKHtkBtChYcqR68A/o.jpg,False,https://www.yelp.com/biz/everest-kitchen-pittsburgh-3?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,13,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.5,"['delivery', 'pickup']",,+14122079638,(412) 207-9638,8527.180672563407,40.368082,-79.984102,4042 Saw Mill Run Blvd,,,Pittsburgh,15227,US,PA,"['4042 Saw Mill Run Blvd', 'Pittsburgh, PA 15227']"
519,q0n4I-zqiI47xispOqc1lA,caffe-mona-la-bistro-pittsburgh,Caffe Mona La Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/fzGPK6ep3mfJ6nm8kkws1Q/o.jpg,False,https://www.yelp.com/biz/caffe-mona-la-bistro-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,324,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}]",4.0,"['delivery', 'pickup']",$$,+14126825338,(412) 682-5338,3142.192703440126,40.465725,-79.95432,4200 Penn Ave,,,Pittsburgh,15224,US,PA,"['4200 Penn Ave', 'Pittsburgh, PA 15224']"
520,qL_vGPqKmJlYdynakCN3RQ,pad-thai-noodle-pittsburgh-4,Pad thai noodle,https://s3-media4.fl.yelpcdn.com/bphoto/_cwLalehbvxCQXONjvOkrQ/o.jpg,False,https://www.yelp.com/biz/pad-thai-noodle-pittsburgh-4?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,2,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,[],,+14126220243,(412) 622-0243,2449.5419189316776,40.451284,-79.951316,256 N Craig St,,,Pittsburgh,15213,US,PA,"['256 N Craig St', 'Pittsburgh, PA 15213']"
521,YBddInm3xP6k9iOowm1EHw,dinette-pittsburgh,Dinette,https://s3-media3.fl.yelpcdn.com/bphoto/jIQFARsvujklYqdB0ZgnBA/o.jpg,False,https://www.yelp.com/biz/dinette-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,162,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,['delivery'],$$,+14123620202,(412) 362-0202,4825.557115419937,40.459593019833,-79.9255407974124,5996 Centre Ave,,,Pittsburgh,15206,US,PA,"['5996 Centre Ave', 'Pittsburgh, PA 15206']"
522,IcrFc5IwCcKyGbVmgWjVjg,red-dragon-pittsburgh,Red Dragon,https://s3-media1.fl.yelpcdn.com/bphoto/1Bxm78mG-9UHJtckJofgQA/o.jpg,False,https://www.yelp.com/biz/red-dragon-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,27,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"['delivery', 'pickup']",,+14123618888,(412) 361-8888,4845.779562530728,40.4585,-79.92469,213 S Highland Ave,,,Pittsburgh,15206,US,PA,"['213 S Highland Ave', 'Pittsburgh, PA 15206']"
523,wcA-pfNAmxRJC9N2IcJX3w,mattress-factory-cafe-pittsburgh-4,Mattress Factory Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/lo3F0C1T9Koo2Byhp69lpA/o.jpg,False,https://www.yelp.com/biz/mattress-factory-cafe-pittsburgh-4?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,17,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],$$,+14122313169,(412) 231-3169,3125.8891504065105,40.456982,-80.012309,500 Sampsonia Way,,,Pittsburgh,15212,US,PA,"['500 Sampsonia Way', 'Pittsburgh, PA 15212']"
524,i-2OzvZUDtvKCMq1vcRSZg,triangle-bar-and-grill-pittsburgh,Triangle Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/Xf_O9kJ5fjN8nZ9U5xh0vw/o.jpg,False,https://www.yelp.com/biz/triangle-bar-and-grill-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,120,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,['delivery'],$,+14122719885,(412) 271-9885,8281.544658546754,40.41757,-79.88794,2122 Monongahela Ave,,,Pittsburgh,15218,US,PA,"['2122 Monongahela Ave', 'Pittsburgh, PA 15218']"
525,vnT_AQXCkchNRnKJNd0i7Q,bae-bae-s-cafe-pittsburgh,Bae Bae’s Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/xaU1iV6Ifxa2sEKdrabqqw/o.jpg,False,https://www.yelp.com/biz/bae-bae-s-cafe-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,[],,+14122586322,(412) 258-6322,1479.4541696755728,40.44347,-79.99641,945 Liberty Ave,,,Pittsburgh,15222,US,PA,"['945 Liberty Ave', 'Pittsburgh, PA 15222']"
